amount,hour,freq_1h,freq_24h,avg_spend,spend_deviation,new_device,new_merchant,weekend,night_txn,fraud
1231.19,16,0,3,250.51,3.8992,0,1,0,0,0
450.02,7,1,8,289.56,0.5522,0,0,1,0,0
855.39,12,0,1,2231.79,-0.6165,1,0,1,0,0
1233.81,17,1,4,1617.52,-0.2371,0,0,0,0,0
45.01,13,1,7,341.65,-0.8657,0,0,0,0,0
2180.38,16,6,3,978.66,1.2267,0,1,0,0,0
252.25,16,2,9,1263.08,-0.7997,0,0,0,0,0
194.42,9,0,4,157.28,0.2346,0,1,0,0,1
87.27,19,3,5,512.16,-0.828,0,0,1,0,0
74.38,12,1,5,1592.44,-0.9527,0,1,0,0,1
143.57,8,1,4,46.73,2.0292,0,0,0,0,0
378.6,19,1,9,465.25,-0.1859,0,0,1,0,0
20535.06,11,0,4,697.94,28.3818,0,0,0,0,0
498.29,17,1,4,415.62,0.1984,0,0,0,0,0
1431.71,13,1,2,355.22,3.022,0,0,0,0,0
1999.64,11,1,5,1024.41,0.9511,0,1,0,0,0
1334.88,17,1,3,676.77,0.971,0,0,1,0,0
976.36,14,2,7,61.32,14.6835,0,0,0,0,1
182.56,11,2,4,453.27,-0.5959,0,0,0,0,0
9666.21,7,3,8,137.39,68.8566,0,0,1,0,0
16494.71,19,3,6,741.87,21.2055,0,0,0,0,1
87.88,5,2,1,270.72,-0.6729,0,0,1,0,0
236.03,19,3,3,1052.23,-0.7749,0,1,0,0,0
720.74,11,2,6,61.55,10.538,0,0,0,0,0
258.06,15,1,4,497.41,-0.4802,0,0,0,0,0
2342.44,20,0,2,627.37,2.7294,0,0,1,0,1
367.82,8,2,4,121.1,2.0207,0,0,1,0,0
28214.3,14,2,3,1154.24,23.4237,0,0,0,0,0
6540.85,17,0,3,1454.33,3.4951,0,0,0,0,0
1508.48,17,2,4,812.71,0.8551,0,0,0,0,0
5117.8,13,1,14,274.68,17.5681,0,0,0,0,0
5760.91,14,2,5,102.49,54.6772,0,0,1,0,0
470.63,17,3,7,314.3,0.4958,0,0,0,0,0
322.36,18,2,4,868.16,-0.628,0,0,0,0,0
1233.01,17,1,4,2984.64,-0.5867,0,0,0,0,0
3993.62,10,0,2,1008.72,2.9562,0,0,0,0,0
1350.99,23,2,6,93.2,13.3519,0,0,0,1,0
102.98,12,3,4,596.99,-0.8261,0,0,0,0,0
328.9,3,2,0,809.52,-0.593,0,0,1,1,0
981.46,11,1,5,112.24,7.6759,0,0,0,0,1
978.97,7,3,2,444.69,1.1988,0,0,0,0,0
21137.7,7,1,8,1605.5,12.1583,0,0,0,0,1
137.14,9,2,6,784.84,-0.8242,0,0,0,0,0
2341.12,6,1,5,220.36,9.5807,1,0,0,0,1
10236.04,16,3,7,1154.57,7.8588,0,0,0,0,1
33096.23,7,2,4,600.34,54.0389,0,0,0,0,0
597.89,8,4,2,2273.45,-0.7367,0,0,1,0,0
2291.92,7,2,4,135.57,15.7895,1,0,1,0,1
2577.67,6,3,3,395.08,5.5104,0,0,0,0,0
1470.3,9,2,3,98.3,13.8167,0,0,0,0,1
945.52,14,1,11,268.9,2.507,0,0,0,0,0
2108.99,22,4,2,1580.59,0.3341,0,0,0,0,0
24.57,19,2,3,1843.58,-0.9861,0,0,0,0,0
3050.63,19,2,5,4905.41,-0.378,0,0,0,0,0
1325.13,8,1,7,329.84,3.0083,0,0,0,0,1
785.47,9,3,5,3903.09,-0.7986,0,0,0,0,1
23630.49,7,3,0,2040.37,10.5763,0,0,1,0,0
398.46,17,2,5,488.27,-0.1836,0,0,0,0,0
599.07,6,1,9,809.56,-0.2597,0,0,0,0,0
21749.15,13,3,4,392.64,54.2541,0,0,0,0,0
314.79,9,1,9,1487.67,-0.7879,0,0,0,0,1
480.5,9,1,4,154.58,2.0949,0,0,0,0,0
879.6,23,1,5,307.05,1.8586,0,0,0,1,0
3870.36,17,0,8,789.49,3.8974,0,0,0,0,0
1497.73,18,0,5,773.93,0.934,0,0,0,0,0
157.76,14,2,1,713.36,-0.7778,0,0,1,0,1
493.61,19,2,3,212.05,1.3216,0,0,1,0,0
440.97,15,2,8,206.96,1.1252,0,1,0,0,1
976.69,21,1,3,430.95,1.2634,0,0,1,0,0
2077.18,9,1,6,85.99,22.8901,0,0,1,0,0
2053.52,14,3,1,1574.94,0.3037,0,0,0,0,0
76.4,16,0,2,1477.15,-0.9476,0,0,1,0,0
5409.5,11,2,2,1109.37,3.8727,0,0,0,0,1
1601.75,19,1,8,684.97,1.3365,0,0,0,0,0
8749.9,22,1,13,492.95,16.716,0,0,0,0,1
2135.16,13,2,4,115.13,17.394,0,0,1,0,1
5721.49,11,3,3,1450.4,2.9427,0,0,1,0,0
2207.95,12,1,3,783.68,1.8151,0,0,0,0,0
8261.31,18,4,3,3236.05,1.5524,0,0,1,0,0
2400.36,15,2,5,644.43,2.7206,0,1,1,0,0
946.84,6,1,8,545.69,0.7338,0,0,1,0,1
33145.16,13,4,3,281.97,116.1356,0,0,0,0,1
4161.19,2,1,6,1083.8,2.8368,0,0,0,1,1
2593.12,17,2,6,1149.65,1.2545,0,0,0,0,0
161.67,10,1,6,2513.29,-0.9353,0,0,0,0,0
158.78,12,0,7,1654.44,-0.9035,1,0,1,0,0
1701.17,17,1,4,428.28,2.9652,1,0,1,0,0
1364.14,6,1,7,168.53,7.0523,1,1,1,0,1
436.51,8,1,4,1807.54,-0.7581,0,0,0,0,0
1354.89,11,2,5,425.45,2.1794,0,0,1,0,0
11883.91,9,1,5,448.42,25.4449,0,1,0,0,1
3112.26,10,1,5,491.0,5.3277,0,0,0,0,0
198.04,23,3,9,4635.02,-0.9571,0,0,0,1,1
927.73,18,0,4,1062.06,-0.1264,0,0,1,0,0
327.85,19,2,4,1482.86,-0.7784,0,0,0,0,0
613.05,21,1,4,2881.27,-0.787,0,0,0,0,0
589.68,10,0,6,897.71,-0.3427,0,0,1,0,0
535.68,9,1,4,392.84,0.3627,0,0,1,0,0
166.88,9,1,7,177.54,-0.0597,0,0,1,0,0
905.53,18,1,4,427.61,1.115,0,0,0,0,0
473.0,15,2,6,895.59,-0.4713,0,0,0,0,0
13.54,9,0,4,1117.35,-0.987,0,0,0,0,0
23848.06,11,0,8,482.75,48.3,0,0,1,0,0
5614.76,13,1,0,337.51,15.5895,0,0,0,0,0
623.62,13,2,6,492.65,0.2653,1,0,1,0,0
1128.03,19,0,8,436.37,1.5814,0,0,0,0,0
189.15,11,1,5,2138.1,-0.9111,0,0,1,0,0
13954.88,20,1,7,2091.01,5.671,0,0,0,0,0
18881.41,12,0,7,1016.63,17.5553,0,0,1,0,1
1387.2,16,3,3,386.25,2.5848,0,0,0,0,0
5091.34,20,2,2,803.94,5.3263,0,0,1,0,0
1426.43,20,1,5,1950.98,-0.2687,1,0,0,0,0
147.66,6,1,8,747.64,-0.8014,0,1,0,0,0
591.27,8,1,7,869.98,-0.32,0,0,0,0,0
1336.61,12,4,1,1023.55,0.3056,0,0,0,0,1
554.56,12,3,2,664.48,-0.1652,0,0,0,0,0
789.99,15,3,6,1072.9,-0.2634,0,0,0,0,0
956.14,21,2,3,168.97,4.6311,0,1,0,0,0
971.35,7,4,11,413.27,1.3471,0,0,0,0,0
1186.05,12,0,8,2077.59,-0.4289,0,0,1,0,0
223.43,8,0,3,580.92,-0.6143,0,0,0,0,0
374.08,19,0,6,1437.42,-0.7392,0,1,1,0,0
159.67,22,1,6,401.55,-0.6009,0,1,1,0,0
4753.91,12,0,10,1009.3,3.7064,0,1,0,0,0
46.6,7,3,7,273.35,-0.8265,0,1,0,0,0
6188.11,17,1,8,769.46,7.0331,0,0,1,0,0
8773.79,16,2,3,162.21,52.7639,0,0,1,0,1
696.96,10,3,4,2628.2,-0.7345,0,1,1,0,0
22.09,19,4,1,1445.09,-0.984,0,0,1,0,1
637.81,22,0,4,1515.19,-0.5787,0,1,0,0,0
995.98,13,0,6,409.81,1.4269,0,0,1,0,0
240.83,14,0,3,715.18,-0.6623,0,0,0,0,1
506.32,10,1,4,581.65,-0.1293,0,0,0,0,0
10886.65,14,2,6,41.34,256.1246,0,0,0,0,0
2973.19,12,0,5,308.35,8.6142,0,0,1,0,0
274.01,10,1,4,473.96,-0.421,0,0,0,0,0
99.84,6,3,3,776.38,-0.8703,0,0,1,0,0
671.47,9,2,9,457.67,0.4661,0,0,0,0,0
796.17,8,2,9,1186.14,-0.3285,0,0,1,0,0
2308.37,13,1,8,379.41,5.0708,0,0,0,0,0
491.29,14,0,2,1799.31,-0.7266,0,0,0,0,0
2361.97,14,1,6,944.72,1.4986,0,0,0,0,0
19984.88,11,1,4,809.02,23.6734,0,0,0,0,0
3726.6,12,1,6,231.11,15.0597,0,0,1,0,0
1020.32,18,5,3,1425.95,-0.2843,0,0,1,0,1
833.2,12,2,4,1934.99,-0.5691,0,0,1,0,0
642.26,23,1,8,1933.76,-0.6675,0,0,0,1,0
6444.36,12,2,6,574.84,10.1929,0,1,0,0,1
427.96,15,4,4,857.58,-0.5004,0,0,1,0,0
1173.6,6,0,3,740.94,0.5832,0,0,0,0,0
1184.17,15,1,7,89.3,12.1253,0,0,0,0,0
516.63,18,1,3,1433.86,-0.6392,0,0,0,0,0
139.95,21,0,7,480.53,-0.7073,0,0,0,0,0
1780.17,23,0,4,712.91,1.4949,0,0,1,1,0
1000.74,9,2,9,251.27,2.9708,0,0,0,0,0
2322.41,14,0,6,124.02,17.5842,0,1,0,0,0
492.55,12,4,4,1206.92,-0.5914,0,0,0,0,0
6844.71,13,4,2,1489.96,3.5915,0,0,1,0,0
294.37,8,2,2,551.09,-0.465,0,0,1,0,0
14300.65,18,4,5,912.22,14.6607,0,0,0,0,0
79.72,20,0,6,196.71,-0.5917,0,0,0,0,0
2105.18,12,0,5,642.28,2.2741,0,0,1,0,1
2237.57,9,2,7,915.42,1.4427,0,0,1,0,1
332.51,7,3,8,2439.22,-0.8633,0,0,0,0,0
2072.67,15,0,3,727.23,1.8476,0,0,1,0,0
7474.69,10,2,5,178.42,40.6668,0,0,0,0,1
39.44,20,1,6,4211.96,-0.9904,0,0,0,0,0
2331.15,15,1,9,1091.16,1.1353,0,0,0,0,0
26.05,15,2,2,1072.17,-0.9748,0,0,0,0,0
257.62,13,1,4,556.19,-0.5358,0,0,1,0,0
12628.98,6,0,4,167.35,74.0224,0,0,1,0,1
458.21,20,0,9,685.49,-0.3311,0,0,0,0,0
188.52,15,3,7,437.95,-0.5682,0,0,0,0,0
814.92,23,0,9,1545.56,-0.4724,0,0,1,1,0
24388.32,13,2,8,372.61,64.2797,0,0,0,0,0
70.28,16,1,6,257.79,-0.7246,0,0,0,0,0
226.57,6,1,5,781.02,-0.709,0,1,0,0,1
10364.56,15,0,10,452.99,21.832,1,1,1,0,1
17792.88,17,1,5,441.62,39.2012,0,0,0,0,0
939.04,17,0,2,462.16,1.0296,0,0,1,0,0
170.96,17,1,3,1605.07,-0.8929,0,0,0,0,0
25432.04,9,1,2,200.07,125.4855,0,0,0,0,0
11988.03,22,3,4,611.88,18.5618,0,0,1,0,0
3036.38,23,0,6,327.91,8.2346,0,0,0,1,0
324.21,7,2,7,324.42,-0.0006,0,0,0,0,0
1018.88,21,0,5,269.31,2.7729,0,0,0,0,0
862.18,9,0,4,2879.24,-0.7003,0,0,1,0,1
1801.32,16,2,6,355.03,4.0623,0,0,1,0,0
9667.28,10,2,2,735.91,12.1201,1,0,0,0,0
4101.57,22,2,9,2952.13,0.3892,0,0,0,0,1
217.88,7,0,8,876.08,-0.7504,0,0,0,0,0
8645.07,13,1,4,100.78,83.9472,0,0,1,0,1
1754.08,12,4,3,1364.82,0.285,0,0,0,0,1
3073.58,10,1,6,252.41,11.1329,0,0,0,0,0
9895.26,15,2,5,96.23,100.7777,0,0,1,0,1
206.98,7,1,6,958.91,-0.7833,0,0,0,0,0
1039.26,16,2,3,592.33,0.7533,1,0,0,0,0
494.14,22,4,7,557.52,-0.1135,0,0,0,0,0
104.4,17,2,8,780.61,-0.8652,0,0,0,0,0
1844.69,18,1,6,398.65,3.6183,0,0,1,0,0
47445.4,11,2,2,894.68,51.9725,0,0,1,0,0
69.4,10,2,6,1494.77,-0.9529,0,0,1,0,0
1044.8,13,0,9,528.91,0.9736,0,0,1,0,0
2866.41,6,2,5,445.0,5.4291,0,0,1,0,1
1318.98,21,1,8,287.82,3.5703,0,0,0,0,0
925.48,8,1,7,1070.72,-0.1355,0,0,0,0,1
156.21,20,1,1,2071.51,-0.9241,0,0,0,0,0
1554.92,7,2,3,519.85,1.9873,0,0,1,0,0
352.43,18,2,7,1072.11,-0.6706,0,0,0,0,0
41.06,8,2,2,395.43,-0.8939,0,0,0,0,0
6580.65,5,2,4,516.55,11.7169,0,0,0,0,0
4617.36,16,1,4,2430.15,0.8997,1,0,1,0,1
1184.99,9,2,3,369.4,2.2019,0,0,0,0,0
1546.29,16,2,6,1378.54,0.1216,0,1,0,0,0
5494.36,13,4,4,388.87,13.0955,0,0,0,0,0
1535.34,7,0,5,99.19,14.3342,0,0,0,0,1
4255.75,20,1,4,1800.6,1.3628,0,0,0,0,0
701.89,12,0,2,2819.84,-0.7508,0,0,1,0,0
7847.7,16,2,3,430.15,17.2043,0,0,1,0,0
1774.33,13,2,4,2093.26,-0.1523,0,0,0,0,0
1467.15,14,1,3,251.39,4.8169,0,0,1,0,0
163.19,10,0,1,2350.88,-0.9302,0,0,0,0,0
1686.54,8,3,6,477.35,2.5278,0,0,0,0,0
314.84,13,3,4,340.0,-0.0738,0,0,1,0,0
420.98,12,1,6,241.95,0.7369,0,0,0,0,1
322.77,11,0,5,3533.55,-0.9084,0,0,1,0,0
221.55,15,2,5,653.97,-0.6602,0,0,1,0,0
26559.88,16,1,9,2348.84,10.3032,0,0,1,0,1
8078.88,6,1,6,546.8,13.7496,0,0,0,0,1
19546.49,10,1,6,636.71,29.6525,0,0,0,0,0
175.15,11,0,4,220.62,-0.2052,0,0,0,0,0
1220.33,7,2,6,3217.24,-0.6205,0,0,0,0,0
157.55,9,1,5,420.83,-0.6241,0,0,0,0,1
386.24,6,3,10,1037.18,-0.627,0,0,1,0,0
276.67,23,1,12,172.01,0.6049,0,0,0,1,1
7040.09,16,3,6,528.65,12.294,0,1,0,0,0
605.26,7,3,1,900.85,-0.3278,0,0,0,0,0
5445.63,2,3,3,520.97,9.4347,0,0,1,1,0
2714.01,16,5,3,378.42,6.1556,0,0,1,0,1
34733.44,12,4,3,71.5,478.1079,0,0,0,0,0
119.2,17,1,8,779.76,-0.846,0,0,1,0,0
7250.68,20,1,9,620.07,10.6761,0,0,0,0,1
6122.11,14,0,3,220.46,26.6491,0,0,1,0,0
254.66,8,2,3,856.19,-0.7017,0,0,0,0,0
4967.64,17,2,3,2263.18,1.1945,0,0,0,0,0
1815.68,21,1,3,197.9,8.1337,0,0,0,0,0
779.6,14,2,3,120.96,5.4006,0,0,0,0,1
318.65,15,1,9,139.93,1.2682,0,0,0,0,0
372.91,10,0,3,513.63,-0.2734,0,0,0,0,0
23735.29,11,1,2,261.8,89.3217,0,0,0,0,0
1097.76,16,1,7,1992.94,-0.449,0,0,1,0,0
3544.65,20,3,6,230.93,14.2879,0,0,1,0,0
334.84,15,2,9,830.09,-0.5959,0,0,0,0,0
340.43,17,1,5,264.19,0.2875,0,0,0,0,0
5557.91,8,1,3,456.26,11.1569,0,0,1,0,0
144.84,8,1,6,249.7,-0.4183,0,0,0,0,0
588.27,13,4,6,1056.72,-0.4429,0,0,0,0,0
1154.06,8,1,5,1130.65,0.0207,0,0,0,0,0
1296.03,15,2,5,1165.74,0.1117,0,0,1,0,0
838.29,9,1,1,500.88,0.6723,0,0,0,0,0
1985.71,17,0,4,110.55,16.8095,0,0,0,0,1
3100.39,17,2,7,318.97,8.6927,0,1,0,0,1
3300.92,12,2,3,3938.28,-0.1618,0,0,0,0,0
249.96,8,3,5,542.82,-0.5385,0,0,1,0,1
716.06,15,0,8,452.57,0.5809,0,0,1,0,1
6582.33,23,0,4,2567.61,1.563,0,0,1,1,1
4196.35,14,0,9,704.21,4.9519,0,0,0,0,0
139.87,5,1,4,544.32,-0.7417,0,0,0,0,0
1857.93,2,1,3,1069.65,0.7363,0,0,0,1,0
56.41,10,3,7,3023.71,-0.981,0,0,1,0,0
1176.62,8,3,7,217.44,4.391,0,0,0,0,0
18894.96,18,2,3,183.9,101.1934,0,0,0,0,1
264.58,18,4,4,354.79,-0.2535,0,0,0,0,0
313.72,9,1,8,680.41,-0.5381,0,1,0,0,1
3449.71,10,1,7,1103.33,2.1247,0,0,0,0,0
108.4,9,1,7,2483.02,-0.956,0,1,0,0,0
424.48,20,1,3,347.36,0.2214,0,0,0,0,0
2682.92,13,1,7,417.63,5.4112,0,0,0,0,0
423.51,15,2,6,2153.76,-0.803,0,0,0,0,0
769.73,11,1,6,921.69,-0.1647,0,0,1,0,0
3348.54,15,0,2,500.42,5.6801,0,0,0,0,1
2063.83,11,1,5,550.35,2.745,1,1,1,0,1
1636.36,10,1,10,2628.91,-0.3774,1,0,0,0,0
659.39,15,1,7,9793.97,-0.9326,0,0,0,0,0
1910.45,14,0,10,3407.65,-0.4392,0,0,0,0,0
910.87,9,0,0,739.23,0.2319,0,0,1,0,0
2179.19,8,0,8,969.61,1.2462,0,0,1,0,0
520.4,11,2,5,1642.47,-0.6827,0,0,0,0,0
833.93,11,1,4,155.14,4.3473,0,0,0,0,0
248.41,15,1,5,510.47,-0.5124,0,0,0,0,0
1040.53,20,1,6,349.67,1.9701,0,0,0,0,0
324.89,5,1,7,972.09,-0.6651,0,0,0,0,1
206.22,9,1,5,206.95,-0.0035,0,0,1,0,0
1616.46,8,1,2,3866.66,-0.5818,0,1,0,0,0
1508.86,13,0,4,853.3,0.7674,0,0,0,0,0
3548.61,12,2,5,468.88,6.5543,0,0,0,0,1
574.39,16,1,3,577.92,-0.0061,0,0,0,0,0
2022.48,9,2,3,1431.05,0.413,0,0,1,0,0
2505.38,14,1,7,160.83,14.4878,0,0,0,0,0
2137.01,19,2,11,303.55,6.0202,0,0,0,0,0
317.83,20,5,6,1467.38,-0.7829,0,0,0,0,0
1372.03,21,2,12,342.28,2.9997,0,1,0,0,1
1893.55,17,2,7,2069.4,-0.0849,0,0,1,0,0
1108.51,20,2,3,553.06,1.0025,0,0,0,0,0
47.96,9,3,6,559.81,-0.9127,0,0,0,0,0
1395.12,8,2,3,380.97,2.655,0,0,1,0,1
30296.78,0,1,5,1304.15,22.214,0,0,0,1,0
639.02,16,1,4,963.76,-0.3366,0,0,0,0,0
367.93,21,3,6,507.15,-0.274,0,0,0,0,1
1919.89,8,2,13,1583.44,0.2123,0,0,0,0,0
1752.09,15,1,3,191.08,8.1269,0,0,0,0,0
6562.34,16,3,4,389.06,15.8263,0,0,0,0,0
166.2,20,1,5,390.42,-0.5728,0,0,0,0,0
3284.83,15,2,3,258.37,11.6686,0,0,0,0,1
2658.81,22,0,8,815.3,2.2584,0,0,0,0,0
886.06,10,3,4,190.36,3.6355,0,0,0,0,0
1822.62,10,1,3,262.98,5.9083,0,1,0,0,0
5136.8,13,3,6,599.58,7.5547,0,0,0,0,0
4058.11,11,1,6,204.13,18.7882,0,0,0,0,0
197.45,0,2,2,1262.98,-0.843,0,0,0,1,0
3752.72,16,0,5,2803.39,0.3385,0,0,0,0,0
995.22,17,0,4,1153.53,-0.1371,0,0,0,0,0
1223.3,16,3,3,558.0,1.1902,0,0,0,0,1
1223.9,10,2,3,233.69,4.2191,0,0,0,0,1
875.36,13,1,4,382.28,1.2865,0,0,0,0,0
6552.23,11,2,11,267.64,23.3942,0,0,0,0,1
967.22,2,2,5,2253.7,-0.5706,0,0,0,1,0
204.52,13,2,6,946.62,-0.7831,0,0,0,0,0
607.71,7,0,4,558.68,0.0876,0,0,0,0,0
1433.74,7,1,3,1312.84,0.092,0,0,0,0,0
6931.44,17,3,6,114.97,58.7787,0,0,1,0,0
2709.83,0,2,5,542.32,3.9893,0,0,0,1,1
306.19,21,3,10,5728.31,-0.9464,0,0,1,0,0
45605.56,13,1,6,1019.05,43.7101,0,0,1,0,0
1631.35,22,1,6,99.34,15.2676,0,0,0,0,0
7428.55,6,1,6,428.04,16.3168,0,1,0,0,0
873.43,14,3,6,604.74,0.4436,0,0,0,0,1
2440.7,10,2,6,1433.9,0.7016,0,0,0,0,0
3863.01,18,3,5,121.64,30.5067,0,1,0,0,1
6817.8,11,1,11,707.98,8.6178,0,0,1,0,0
5356.43,9,1,6,417.59,11.7988,0,0,0,0,0
4057.39,18,0,3,824.5,3.9163,0,0,0,0,0
683.6,11,3,2,1437.53,-0.5241,0,0,0,0,0
465.16,2,2,4,1210.82,-0.6153,0,0,1,1,0
1806.08,11,2,9,954.01,0.8922,0,0,1,0,1
4445.7,15,2,8,59.88,72.035,0,0,0,0,0
785.18,9,1,10,219.07,2.5724,0,0,1,0,1
5419.5,12,1,9,224.61,23.0261,0,0,1,0,1
9690.73,6,2,3,6425.61,0.5081,1,0,0,0,0
277.42,14,4,5,982.58,-0.7169,0,0,0,0,1
312.5,17,0,4,448.09,-0.3019,0,0,0,0,0
888.41,11,2,5,1215.18,-0.2687,0,0,0,0,0
1739.61,11,1,6,311.99,4.5612,0,0,0,0,0
499.27,7,0,6,715.9,-0.3022,0,0,0,0,0
8335.71,8,1,1,1779.83,3.6814,0,0,0,0,0
2071.65,8,3,6,1325.28,0.5628,0,0,1,0,0
1163.48,12,1,8,4909.98,-0.7629,0,0,0,0,0
127.25,13,1,6,862.32,-0.8514,0,0,0,0,0
152.36,21,4,3,742.45,-0.7937,0,0,0,0,0
1671.56,7,1,4,4673.74,-0.6422,0,0,0,0,0
44.75,14,1,5,384.43,-0.8813,0,0,0,0,0
5008.82,13,1,7,9291.41,-0.4609,0,0,0,0,0
865.03,13,2,7,543.29,0.5911,0,0,0,0,0
142150.19,19,0,3,693.04,203.8159,0,0,0,0,1
34957.01,8,2,5,888.49,38.3012,0,0,1,0,0
835.33,5,2,2,150.69,4.5133,0,0,0,0,0
934.95,15,1,4,524.62,0.7806,0,0,1,0,0
4882.3,10,1,10,272.11,16.8801,0,0,0,0,0
14111.69,2,0,2,1253.43,10.2503,0,0,1,1,0
93.97,9,1,6,428.18,-0.7787,0,0,0,0,0
75.22,10,1,3,648.74,-0.8827,0,0,0,0,0
431.36,14,1,6,540.86,-0.2021,0,0,0,0,0
2628.34,8,1,7,302.43,7.6652,0,1,1,0,0
2310.71,11,4,4,1625.92,0.4209,0,0,1,0,1
5457.01,12,0,5,2175.03,1.5082,0,0,0,0,0
181.35,12,1,3,179.14,0.0123,0,0,0,0,0
33.98,22,5,8,489.38,-0.9287,0,0,0,0,0
3971.99,6,3,4,626.08,5.3357,0,0,1,0,0
316.62,21,1,5,95.18,2.3023,0,0,0,0,0
53.1,14,0,1,771.62,-0.93,0,0,1,0,0
1363.21,17,1,5,1069.5,0.2744,0,0,0,0,0
3603.87,12,2,5,853.51,3.2186,0,0,1,0,0
913.16,12,0,4,490.2,0.8611,0,0,0,0,0
551.82,19,2,3,1190.05,-0.5359,0,0,0,0,0
863.47,19,1,5,926.22,-0.0677,0,0,0,0,0
629.0,9,2,7,139.34,3.4892,0,0,1,0,0
145.17,8,4,7,1660.25,-0.912,0,0,0,0,0
375.4,13,4,6,856.59,-0.5611,0,0,1,0,1
2396.87,19,1,7,2074.62,0.1553,0,0,0,0,1
1776.71,10,0,3,503.38,2.5245,0,0,0,0,0
1411.05,15,2,5,4307.12,-0.6722,0,0,1,0,0
246.48,16,1,4,1088.75,-0.7729,0,0,0,0,0
835.26,17,3,5,2196.26,-0.6194,0,0,0,0,0
41.86,13,6,2,491.42,-0.913,0,0,0,0,1
1433.27,11,2,3,1463.15,-0.0204,0,0,1,0,0
9351.45,22,1,4,1000.63,8.3373,0,0,0,0,0
120.16,14,2,3,1087.22,-0.8887,0,0,1,0,1
455.37,16,1,1,1643.6,-0.7225,0,0,1,0,0
1796.62,10,1,3,486.21,2.6896,0,0,0,0,0
7181.5,15,0,3,117.14,59.7957,1,0,0,0,1
559.85,9,1,4,2343.88,-0.7608,0,0,0,0,0
388.24,9,2,8,427.79,-0.0922,0,0,0,0,0
57.2,16,3,6,523.13,-0.889,0,0,0,0,1
1280.69,13,1,7,728.37,0.7573,0,0,0,0,0
23461.45,15,2,2,583.94,39.1106,0,0,0,0,0
1662.43,9,3,4,1075.26,0.5456,0,0,0,0,0
1060.59,14,0,7,62.61,15.6891,0,0,0,0,0
1777.78,12,1,5,1056.62,0.6819,0,0,0,0,0
1078.54,14,1,5,1810.71,-0.4041,0,0,0,0,1
323.91,9,1,7,689.91,-0.5297,0,0,0,0,0
3770.34,16,1,4,1333.41,1.8262,0,0,0,0,0
1538.62,17,4,9,487.86,2.1494,0,0,0,0,1
1125.99,9,2,5,302.23,2.7166,0,0,1,0,0
253.9,10,2,4,999.99,-0.7454,0,0,1,0,0
7748.56,15,0,3,366.22,20.1032,0,0,0,0,0
2972.19,16,2,4,334.31,7.8669,0,0,0,0,0
478.48,16,4,5,631.23,-0.2416,0,1,0,0,0
4928.24,15,2,6,231.44,20.2062,0,0,0,0,0
519.9,11,1,4,1221.84,-0.574,0,1,1,0,1
339.34,11,1,5,714.75,-0.5245,0,0,0,0,1
350.88,9,0,4,3073.78,-0.8856,0,0,0,0,0
76.97,8,2,4,199.07,-0.6103,0,0,0,0,0
2224.56,16,0,4,892.86,1.4898,0,1,0,0,0
70.34,7,2,5,614.36,-0.8841,0,0,1,0,0
173.7,21,0,3,1902.57,-0.9082,0,1,0,0,0
48.75,18,2,2,2524.96,-0.9803,0,0,0,0,0
963.81,18,2,3,447.52,1.1511,0,0,1,0,0
875.26,20,1,1,678.55,0.2895,0,0,0,0,0
671.8,11,2,6,397.29,0.6892,1,0,0,0,1
229.55,18,2,6,1613.26,-0.8572,0,0,0,0,0
188.98,8,4,10,1287.63,-0.8526,0,0,0,0,0
2200.75,3,1,5,470.96,3.6652,0,1,0,1,1
480.19,17,3,7,224.58,1.1331,0,0,1,0,1
1762.59,7,5,3,400.3,3.3946,0,0,0,0,1
290.65,23,0,6,3303.5,-0.9117,0,0,0,1,0
1438.84,15,0,1,375.88,2.8204,1,0,0,0,0
7745.89,17,1,4,403.9,18.133,0,0,0,0,1
2641.89,9,2,4,315.14,7.36,0,0,1,0,0
590.74,15,0,4,1084.69,-0.455,0,0,0,0,0
1612.92,6,0,7,290.45,4.5376,0,0,1,0,0
764.33,18,0,5,1466.31,-0.4784,0,0,0,0,0
1109.67,8,0,4,845.43,0.3122,1,0,1,0,0
672.89,16,2,5,774.04,-0.1305,0,0,0,0,0
857.05,8,0,8,1497.66,-0.4275,0,0,0,0,0
1507.4,6,2,8,530.7,1.8369,0,0,0,0,0
247.14,12,2,5,2616.21,-0.9052,0,0,0,0,0
238.93,8,1,4,567.59,-0.578,0,0,0,0,0
136.62,16,2,9,212.45,-0.3553,0,0,1,0,0
99.44,9,1,6,574.73,-0.8255,0,0,1,0,0
176.63,10,2,2,195.88,-0.0978,0,0,1,0,0
1392.97,14,0,3,2171.9,-0.3585,0,0,1,0,1
287.38,9,1,3,826.45,-0.6515,0,0,0,0,0
2369.47,11,0,6,362.29,5.5251,0,0,0,0,0
1155.25,18,1,3,1366.5,-0.1545,0,0,0,0,1
57.24,8,1,4,759.18,-0.9234,0,0,0,0,1
2929.14,7,0,4,577.9,4.0615,0,1,1,0,0
3700.41,10,1,1,289.34,11.7487,0,0,0,0,0
246.95,12,3,4,607.07,-0.5922,0,0,0,0,0
2059.64,13,1,4,137.91,13.8345,0,0,0,0,1
303.46,11,1,6,2894.12,-0.8948,0,1,0,0,1
1269.66,17,1,3,151.83,7.3143,0,0,0,0,0
164.56,5,0,1,1430.01,-0.8843,0,0,0,0,0
